Date,Tweet_id,Username,Tweet,no_of_replies,no_of_retweets,no_oflikes
2021-12-14 02:27:00+00:00,1.47058E+18,stltoday,"ICYMI: Missouri is a prime position to become a host of the 2026 FIFA World Cup soccer tournament, Lt. Gov. Mike Kehoe said Monday.

https://t.co/U83FCceQNH",1,0,9
2021-12-14 01:44:04+00:00,1.47057E+18,hoachithanh,https://t.co/Hv5uk2r1M5 | Road to 2022 FIFA World Cup ends for https://t.co/kvkbPdTQWf,0,0,0
2021-12-14 01:29:27+00:00,1.47057E+18,Busines65959783,France to monitor Qatar airspace during FIFA World Cup 2022 https://t.co/DRF9LYuEov,0,0,0
2021-12-13 22:07:53+00:00,1.47052E+18,AimsDigitalNet,"2018 FIFA World Cup Morocco, Tunisia take different paths to tournament https://t.co/08u3tb74vp",0,0,0
2021-12-13 21:37:41+00:00,1.47051E+18,stltoday,"Missouri is a prime position to become a host of the 2026 FIFA World Cup soccer tournament, Lt. Gov. Mike Kehoe said Monday.

https://t.co/U83FCceQNH",3,7,32
2021-12-13 21:15:49+00:00,1.4705E+18,sciencelabman,@PrimaryRocks1 A Fifa world cup 1974 football....I always had a football.,0,0,2
2021-12-13 21:04:04+00:00,1.4705E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/dm83QhdbX8,0,0,1
2021-12-13 21:03:37+00:00,1.4705E+18,Eng0007,"Where is fair when Alahly club is not going to use his main squad in FIFA World Club Cup as most of the will be busy with Egypt National team in CAN 2022?
@AMAINA_5
#Stop_fighting_alahly",0,6,4
2021-12-13 21:01:02+00:00,1.4705E+18,VirtualGlobe,2010 FIFA World Cup Venues https://t.co/EwoNkobjBO https://t.co/BGCMOtaWpk,0,0,0
2021-12-13 21:00:38+00:00,1.4705E+18,HIAorg,"Georgia was a u20 Fifa World Cup soccer player for New Zealand and part of the NZ women’s squad and has since been nominated Top Up &amp; Coming trainer in NZ in 2019 as well as founding Holistic Performance 🙌

We welcome Georgia to the HIA squad as a pledger! Way to go Georgia 🤝 https://t.co/OyWxCENyAP",0,1,7
2021-12-13 21:00:00+00:00,1.4705E+18,UruguayFootENG,"1931 - Pedro Petrone playing for @acffiorentina 🇮🇹, where he scored 37 goals in 44 apps

• 1931-32 Serie A Top Scorer
• 3x #FIFA World champion 🥇🥇🏆
• 2x Copa America 🏆🏆 https://t.co/lDFHlP5wJA",0,0,3
2021-12-13 20:59:40+00:00,1.4705E+18,mohamedzaki1973,"EFA &amp; CAF are not assisting Alahly club to proudly represent Africa in FIFA World Cup for Clubs, on the contrary they are fighting Alahly 

#Stop_fighting_alahly",0,14,30
2021-12-13 20:57:55+00:00,1.4705E+18,Abolili125,"Where is fair when Alahly club is not going to use his main squad in FIFA World Club Cup as most of the will be busy with Egypt National team in CAN 2022?
@AMAINA_5
#Stop_fighting_alahly",0,4,4
2021-12-13 20:56:06+00:00,1.4705E+18,mohamedzaki1973,"Where is fair when Alahly club is not going to use his main squad in FIFA World Club Cup as most of the will be busy with Egypt National team in CAN 2022?

#Stop_fighting_alahly",1,10,20
2021-12-13 20:08:30+00:00,1.47049E+18,i_AngelinaJolie,39. OST FIFA World Cup Anthem South Africa 2010,0,0,0
2021-12-13 20:00:21+00:00,1.47048E+18,BlnkGlobal,"Al Thumama Stadium is a dynamic, empowering and truly imaginative structure that is 1 of 8 stadiums being built for the FIFA World Cup in Qatar 2022.

40,000 fans can cheer on their team to victory! Are you ready for it? Let us know below.

#BlinkOfAnEye #WorldCup2022 https://t.co/3CMXXYCbuI",0,0,1
2021-12-13 20:00:01+00:00,1.47048E+18,HisenseSports,"Al Bayt Stadium | 1 of 8 Stadiums of the FIFA World Cup Qatar 2022. 

🔎The Al Bayt stadium features an impressive retractable roof and state-of-the-art cooling technology. #TheUltimateTour #Hisense https://t.co/msAhYottI4",0,1,3
2021-12-13 19:10:26+00:00,1.47047E+18,Omkar_Acharya12,"@DanClarkSports 2003 World Cup Final, 2014 T20 World Cup Final &amp; 2017 Champions Trophy Final, 2014 FIFA World Cup Final &amp; 2016 Copa America Final",0,0,0
2021-12-13 18:49:00+00:00,1.47047E+18,nazmulmarketer1,France to monitor Qatar airspace during FIFA World Cup 2022 https://t.co/R2dY5L1Wpw,0,0,0
2021-12-13 18:44:47+00:00,1.47046E+18,soulKohli,@DanClarkSports 2014 Fifa world cup,0,0,0
2021-12-13 18:41:15+00:00,1.47046E+18,TheUnrealKrypto,"https://t.co/ATlYAqeC9X
 In other words, the 2022 FIFA World Cup has not enough playtime to have a moment of silence for each oft he 6.500 dead workers which made this sickening games happen.",1,0,0
2021-12-13 18:40:06+00:00,1.47046E+18,Muhit_bhaiya69,2014 fifa world cup final,0,0,0
2021-12-13 18:38:38+00:00,1.47046E+18,TheUnrealKrypto,"Fotball in Katar 2022 !

SHAME Boycott the 2022 FIFA World Cup in Qatar. 32 Team will compete for the World Cup this Winter. In 64 Matches they will play 5.760 minutes of football. #WM2022 https://t.co/ycI7JoFLmi",1,2,8
2021-12-13 18:32:44+00:00,1.47046E+18,HTOFootball,"HTO World Cup of 90s Video Games 🏆

Quarter Final 2 🎮

🔄 for FIFA Road to World Cup 98
❤ for FIFA World Cup 98

#HTOWorldCup ⚽️🍊 https://t.co/8o6DnhARVF",1,5,11
2021-12-13 18:29:32+00:00,1.47046E+18,mitchokonta,"@mnfootyng If Amodu, Keshi and Erico can rescue Nigeria's 2002 FIFA world cup, 2002 AFCON qualifying campaign and also finished third at the AFCON after Bonfrere Jo was sacked, Why not Eguavoen and Salisu ? 

#MNFootyng",0,0,1
2021-12-13 18:28:14+00:00,1.47046E+18,ThiloZander,Exactly one year from today we will have #ASH22 and the FIFA World Cup Qatar 2022 semifinals. Isn’t it crazy? @chadinabhan @graham74GC,2,0,9
2021-12-13 18:19:57+00:00,1.47046E+18,Inka_Dageryager,Michael Owen Goal | Argentina v England | 1998 FIFA World Cup https://t.co/rzDmE94M2U via @YouTube,0,0,0
2021-12-13 17:14:33+00:00,1.47044E+18,vargasmoni,France to monitor Qatar airspace during FIFA World Cup 2022 https://t.co/6mdc8PrpUB,0,1,4
2021-12-13 17:06:45+00:00,1.47044E+18,sxades_fcb,"Which all Nations are you supporting?
1. Fifa World Cup
2. Euro Cup
3. Copa America",15,0,10
2021-12-13 17:01:53+00:00,1.47044E+18,IrishTimes,"Qatar has not gone far enough in improving the working conditions for migrant workers in the country ahead of next year’s Fifa World Cup, a senior EU official has warned, complaining of persistent concerns about workplace accidents.
https://t.co/V3jr8rLGRK",2,4,7
2021-12-13 16:46:16+00:00,1.47043E+18,shashankbisht20,@SevenBallonDor His best moment is yet to come…FIFA World Cup trophy is waiting to get the hands of this magical man.,0,0,0
2021-12-13 16:12:52+00:00,1.47043E+18,prbastos,1986 FIFA World Cup Qualifiers - Poland v. Belgium https://t.co/nmHEY1K4k1 via @YouTube,0,0,0
2021-12-13 15:36:00+00:00,1.47042E+18,fveglio,"The @UEFA working group on workers' rights in Qatar has conducted its second visit to the 2022 FIFA World Cup hosts to continue the on-site dialogue about the situation in the country in the run-up to the tournament.

Here's a summary of the visit
👉https://t.co/BjESZBiRhD https://t.co/4W6VmyOEm3",0,0,0
2021-12-13 15:25:10+00:00,1.47041E+18,PatrickGrob3,Brazil v Germany | 2014 FIFA World Cup | Full Match https://t.co/xelof0o4wz via @YouTube,0,0,0
2021-12-13 15:17:20+00:00,1.47041E+18,paulhardycarter,"FIFA World Cup final, score 6-6, a few seconds to go! Suddenly a player breaks through - a goal! Wait, the flag is up for offside. “It’s a goal!” says the Ref, “I’ve decided we only need one defending player.” He blows his whistle. “See? It’s all over.” @Motor_Sport @C4F1",1,0,0
2021-12-13 15:12:30+00:00,1.47041E+18,TravelerguideNG,FIFA World Cup 2018 Russia FIFA World Cup 2018 is the 21st edition of the competition. #TravellersguideNG https://t.co/X3Bieu0ODS,0,0,0
2021-12-13 15:12:04+00:00,1.47041E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/MoCsDEEpJn,0,0,0
2021-12-13 15:01:11+00:00,1.47041E+18,revprince,"Same ""technical error"" that awarded Qatar the right to host FIFA World Cup 2022. #UEFA #UCLdraw",0,0,2
2021-12-13 14:20:57+00:00,1.4704E+18,HisenseME,"Al Janoub Stadium | 1 of 8 Stadiums of the FIFA World Cup Qatar 2022. 

🔎 The stadium was designed by the world-famous architects Zaha Hadid from the inspiration of the hulls of the dhow boats 🌊 https://t.co/mpwXDC2nwN",0,0,3
2021-12-13 14:10:18+00:00,1.4704E+18,ein_scofield,"@chetrisunil11 @JamesClear Its retirement time sir!
Please become our Indian team head coach and nurture some other young strikers so that in upcoming fifa World Cup qualification we would have some good chances qualification..

Its only because we all know you can't play till next world cup",0,0,1
2021-12-13 14:06:42+00:00,1.47039E+18,NairobiTimes_Ke,Kenya to send Police to Qatar ahead of 2022 Fifa World Cup - https://t.co/U3hK55uRwl,0,0,0
2021-12-13 14:02:14+00:00,1.47039E+18,peoples_pop,One thing I have just realised is that 1998 would be the first year we’ve done that had an actual FIFA World Cup… https://t.co/UA7Z82wHdR,1,0,10
2021-12-13 14:00:56+00:00,1.47039E+18,Tlong06,"@adedapo11 1CL🏆
1PL🏆
1CWC🏆
1Supercup 🏆
African footballer of the year 2×
Best FIFA men's player
FIFA puskas award.
PL Golden boot 2x
PL Player of the month 9×

Kane 
0🏆
PL Golden boot 3×
PL Player of the month 6×
FIFA world cup Golden boot 1×

How do you feel now?",1,0,0
2021-12-13 13:56:40+00:00,1.47039E+18,RainbowTuto,"""Waka Waka (This Time for Africa)"", called ""Waka Waka (Esto es África)"" in Spanish, is a song by Colombian singer Shakira, featuring the South African band Freshlyground. It was released on 2010 as the official song of the FIFA World Cup.
https://t.co/om1vhMcbhH",0,0,0
2021-12-13 13:53:43+00:00,1.47039E+18,emiratestopjobs,Deputy Director of Guest Management and Protocol | FIFA World Cup Qatar 2022 Careers Jobs Vacancies https://t.co/eFTzXubY5P,0,0,0
2021-12-13 13:34:45+00:00,1.47039E+18,McRib2017,"@JamesPorterNH @scuffedpod The U.S. Men’s National Team fell to current FIFA World Cup Champion Spain 4-0 in front of a record crowd of 64,121 at Gillette Stadium in Foxborough, Mass.

Match-up: USA vs. Spain

Date: June 4, 2011",0,0,0
2021-12-13 13:24:49+00:00,1.47038E+18,ColossusDiplo,"Qatar has not gone far enough in improving the working conditions for migrant workers in the country ahead of next year’s Fifa World Cup, a senior EU official has warned, complaining of persistent concerns about workplace accidents.
@UNHumanRights  
https://t.co/zdQz9IrRT8",0,0,0
2021-12-13 13:24:14+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/vsSbgKvPXM via @opensea #Chile_1962-FIFA_World_Cup #NFTs #BTC #FIFA22 #USDtether,0,1,4
2021-12-13 13:18:51+00:00,1.47038E+18,GuptaLesiba,"@robertmarawa There are many burning issues boss. UEFA CL draw 2.0, FIA, Sukazi, AFCON, Al Ahly pushing for the AFCON to be shifted to accommodate their FIFA World Club Cup preparations.",0,0,0
2021-12-13 13:14:53+00:00,1.47038E+18,marvinlawack,@JohnDykesFC Just ask Michael Masi of F1 to clear up the situation! He might even sort out the winner of the FIFA World Cup 2022,0,0,5
2021-12-13 13:13:44+00:00,1.47038E+18,gampsonfranck,Patrick MBoma of Cameroon and Abdullah Sulaiman Zubromawi of Saudi Arabia compete for the ball during the 2002 FIFA World Cup Korea Japan Group E match between Cameroon and Saudi Arabia at Saitama,1,0,0
2021-12-13 13:13:44+00:00,1.47038E+18,gampsonfranck,"⚽#TotalEnergiesCAN2021🇨🇲
Cameroon v Saudi Arabia - 2002 FIFA World Cup Korea Japan Group E
SAITAMA, JAPAN - JUNE 06: 
#Cameroun
#VisitCameroon
#LivetheMagic
#Beautiful &amp; #Peaceful
~Remarkable #Cameroon📷The dream of Africa~ https://t.co/5XhpGIdJVC",2,0,2
2021-12-13 13:11:39+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/pYvvoZvr9t via @opensea #South Korea-2002_FIFA_World_Cup #BTC #NFTs #USDtether #FIFA,1,0,2
2021-12-13 13:10:04+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/nJYchW1aJm via @opensea #Russia_2018_FIFA_World_Cup #BTC #USDT #NFTs #FIFA,0,0,2
2021-12-13 13:08:51+00:00,1.47038E+18,Tshire_Lehobye,Where's that Octopus that used to predict winning teams during the Fifa World Cup? Perhaps it can just take this tender of #UCLdraw just for drawing fixtures' sake.,0,0,0
2021-12-13 13:08:24+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/MHxqvfm5AZ via @opensea #Spain 1982_FIFA_World_Cup #BTC #NFTs #FIFA,0,0,2
2021-12-13 13:06:45+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/RIO12UVmk9 via @opensea #Sweden-1958_FIFA_World-Cup #NFT #BTC #FIFA,1,0,2
2021-12-13 13:05:28+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/y1QUOEJeIk via @opensea #Swtizerland_1954_FIFA_World_Cup.#BTC #USDtether #FIFAArabCup #NFTs,0,0,2
2021-12-13 13:05:22+00:00,1.47038E+18,Islika1,@Fozzee_1970 @LfcShaunjudge FIFA World cup!,1,0,0
2021-12-13 13:03:20+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/jRzAbIyGqj via @opensea #United States_1994_FIFA_World_Cup #BTC #NFT #FIFA #USDtether,1,0,1
2021-12-13 13:00:06+00:00,1.47038E+18,gampsonfranck,"FUKUROI, JAPAN - JUNE 11: Carsten Ramelow of Germany and Patrick Mboma of Cameroon compete for the ball during the FIFA World Cup Korea/Japan Group E match between Cameroon and Germany at",1,0,0
2021-12-13 13:00:06+00:00,1.47038E+18,gampsonfranck,"in action during the J.League match between Tokyo Verdy 1969 and Nagoya Grampus Eight at the Ajinomoto Stadium on September 28, 2003 in Chofu, Tokyo, Japan. (Photo by The Asahi Shimbun via Getty Images)Cameroon v Germany - FIFA World Cup Korea/Japan Group E",1,0,0
2021-12-13 12:58:34+00:00,1.47038E+18,gampsonfranck,"Cameroon compete for the ball during the FIFA World Cup Korea/Japan Group E match between Cameroon and Germany at the Shizuoka Stadium Ecopa on June 11, 2002 in Fukuroi, Shizuoka, Japan. (Photo by The Asahi Shimbun via Getty Images)",0,0,0
2021-12-13 12:58:04+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/GdTX2LLcq7 via @opensea #Uruguay-1930_FIFA_World-Cup #NFTs #BTC #FIFA #USDtether,0,0,2
2021-12-13 12:56:13+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/WBP3bK1u5l via @opensea #West Germany 1974_FIFA_World_Cup #NFT #USDT #BTC #FIFA,1,1,2
2021-12-13 12:54:00+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/YvoZ4jDh19 via @opensea #Brazil-2014_FIFA_World_Cup #NFTs #BTC #USDT #FIFA,2,0,2
2021-12-13 12:51:48+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/fSeLTNBFdt via @opensea #Qatar-2022_FIFA-World_Cup #NFT #BTC #FIFA,2,1,1
2021-12-13 12:49:29+00:00,1.47038E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/9mbdGt8r7q via @opensea #Mexico-1986_FIFA-World_Cup #BTC #USDT #FIFA22 #NFTs,1,0,3
2021-12-13 12:47:31+00:00,1.47037E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/cR9QRdWjFD via @opensea #Mexico_1970_FIFA_World_Cup #USDtether #NFT #BTC #FIFA,3,0,2
2021-12-13 12:45:36+00:00,1.47037E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/1HpdqX5JOK via @opensea #Italy-1990_FIFA_World_Cup #NFTs #USDT #BTC,1,0,1
2021-12-13 12:43:51+00:00,1.47037E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/r8CB1paR0P via @opensea #Italy_1934_FIFA_World_Cup #BTC #USDT #FIFAArabCup #NFTs,0,0,1
2021-12-13 12:41:49+00:00,1.47037E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/i8CHrw6GuD via @opensea #Germany-2006_FIFA_World_Cup #NFT #BTC #USDT #fifamobile,0,0,1
2021-12-13 12:40:15+00:00,1.47037E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/NjgrjckvlW via @opensea #France-1938-FIFA_World-Cup #NFT #BTC #fifamobile,0,0,1
2021-12-13 12:38:27+00:00,1.47037E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/iWKbTJ0T9M via @opensea #France_1998_FIFA_World_Cup #NFT #BTC #USDT #FIFA22,0,0,1
2021-12-13 12:36:53+00:00,1.47037E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/tZN3jQbkIL via @opensea #England 1966_FIFA_World_Cup #BTCUSDT #NFT,0,0,1
2021-12-13 12:35:05+00:00,1.47037E+18,DavidJones2008,Check out my NFT listing on OpenSea! https://t.co/8edFgOW2Bu via @opensea #Brazil_1950-FIFA_#World_Cup #NFT #BTC #USDT,0,0,2
2021-12-13 12:20:08+00:00,1.47037E+18,Mr_AyLee,"This is embarrassing, this is supposed to be the biggest football competition in the world after the FIFA world cup.",0,2,0
2021-12-13 12:17:12+00:00,1.47037E+18,achnick,"@MbuiMumbi @RailaOdinga Exactly! He needed to be ""Consulted"" for even the most weird things like ""touching the FIFA World Cup""....",0,0,2
2021-12-13 12:03:39+00:00,1.47036E+18,cgtnafrica,The Nigeria Football Federation (NFF) sacks Super Eagles coach Gernot Rohr following a series of disappointing performances despite the side advancing to the final round of qualification for the 2022 FIFA World Cup https://t.co/VV7UlgdYul https://t.co/BDOnKhL10I,0,0,2
2021-12-13 12:00:58+00:00,1.47036E+18,dstv_zambia,Watch all 64 matches of the FIFA World Cup Qatar 2022. DStv is your home of #UnbeatableFootball https://t.co/ECssyXCbHl,0,0,0
2021-12-13 11:35:42+00:00,1.47036E+18,Soccer_Stats,"Article: One Year Before the FIFA World Cup 2022 Qatar Kicks-Off 

By Brian Beard, Associate Historian to the Football Association

#FIFAWorldCup #Qatar2022 
https://t.co/OvB1qBYrVg https://t.co/JgfqlVviHg",0,0,2
2021-12-13 11:26:04+00:00,1.47035E+18,TiwariKushagr4,Pendu will be knocked out of both UCL and Fifa World Cup in Feb-March '22,0,0,1
2021-12-13 11:17:23+00:00,1.47035E+18,SleepyBerlin,"The 2022 #FIFA World Cup is based on #slavery and #exploitation.

More than 15000 people died for others to make a fortune.

#FIFAboycott #Qatar2022Boycott
#FIFAWorldCup https://t.co/BXarVmdgx2",0,1,6
2021-12-13 11:04:48+00:00,1.47035E+18,J357L,"@filletk The construction of Al Thumama Stadium has, along with other stadiums build in anticipation of the FIFA World Cup 2022, been condemned by multiple human rights organizations. Amnesty International alleges that as many as 15,000 migrant workers have died while working /...",1,0,1
2021-12-13 11:01:02+00:00,1.47035E+18,vinayverma99,@JamshedpurFC young footballer who's at u17 FIFA World Cup boot camp at Jamshedpur travelled to football ground in Jamshedpur FC bus. This mad her happy !,0,0,0
2021-12-13 10:25:38+00:00,1.47034E+18,highburyhigh,"@craigiemo10 Gianpiero Combi, Dino Zoff (1982), Iker Casillas (2010) and Hugo Lloris (2018), are the only goalkeepers to have won the FIFA World Cup as captain of their national teams.",1,0,0
2021-12-13 10:25:28+00:00,1.47034E+18,highburyhigh,"@RobinSZK Gianpiero Combi, Dino Zoff (1982), Iker Casillas (2010) and Hugo Lloris (2018), are the only goalkeepers to have won the FIFA World Cup as captain of their national teams.",1,0,0
2021-12-13 10:16:34+00:00,1.47034E+18,melodyinter1,Infantino vows to discuss FIFA World Cup plans with Olympic Movement https://t.co/1lLP4cn1KO,0,0,0
2021-12-13 10:01:30+00:00,1.47033E+18,Bane325is,"@F1 95 days to get ready for the FIFA world cup, your sport is stupid same 💩different days",0,0,0
2021-12-13 09:52:48+00:00,1.47033E+18,Mohdkam76173328,Edited Video Goes Viral After Putting M’sia in FIFA World Cup Group Draw https://t.co/P2elzg2f48,0,0,0
2021-12-13 09:48:23+00:00,1.47033E+18,djben_official,Infantino vows to discuss FIFA World Cup plans with Olympic Movement https://t.co/jYYwHKF7db,0,0,0
2021-12-13 09:24:10+00:00,1.47032E+18,iamMightyGeorge,"Osondu who was based in Belgium, was reported to have gone to work and felt unwell went to hospital and later died.

Osondu got the World Cup Golden Ball as best player of the 
1987 FIFA World U-16  penalties to the Soviet Union. 
👇",1,1,1
2021-12-13 09:20:04+00:00,1.47032E+18,JobadvisorL,"Qatar has not gone far enough in improving the working conditions for migrant workers in the country ahead of next year’s Fifa World Cup, a senior EU official has warned, complaining of persistent concerns about workplace accidents. https://t.co/cPmWld9Nhp",0,0,0
2021-12-13 09:18:03+00:00,1.47032E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/eCQCOUcvgL,0,0,0
2021-12-13 09:10:17+00:00,1.47032E+18,Iam_Herrings,Work in Qatar and watch FIFA World Cup 2022 live. https://t.co/dfVSXtoZp5,0,2,3
2021-12-13 09:08:10+00:00,1.47032E+18,BluRoofPolitics,"[Obituary] Yu Sang-cheol, 50, hero of South Korea's magical 2002 FIFA World Cup run. https://t.co/VFk5PR4QG9 #TBR",0,0,0
2021-12-13 09:06:27+00:00,1.47032E+18,GORDMENA,"Qatar’s stadiums hosting FIFA Arab Cup boast world-class green credentials. Indeed, the nation’s sustainability journey ahead of the FIFA World Cup #Qatar2022 is nothing short of remarkable.
#GSAS #FIFArabCup  #مونديال_العرب_2021 #كأس_العرب_2021 
@roadto2022news https://t.co/a6Gx1LBCBb",0,9,57
2021-12-13 08:45:15+00:00,1.47031E+18,EChukwuanugo,"@cyg348 @_afctikitaka @nonewthing What is wenger’s legacy actually, I’ve been hearing his legacy like he won 10 league titles, a champions league, European super cup and a FIFA world club cup, he actually only won 3 league titles and none of the latter for someone who spent 22yrs at a club, legacy? oh Please!",0,0,0
2021-12-13 08:36:50+00:00,1.47031E+18,goatmessifactos,@brfootball He’s gonna kill it in fifa world cup 2022,0,0,0
2021-12-13 08:00:02+00:00,1.4703E+18,OfficialSMSA,"Bafana Bafana @BafanaBafana trained at the Dobsonville Stadium in preparation for their 2022 FIFA World Cup qualifiers against Zimbabwe and Ghana.🏟️⚽️🇿🇦

The Dobsonville Stadium is proudly managed and maintained by Stadium Management South Africa.

#SMSA #DobsonvilleStadium https://t.co/ELDg07FDMG",0,1,18
2021-12-13 07:43:46+00:00,1.4703E+18,NaijaFT_tweet,"Gernot Rohr's stats as the coach of the Super Eagles of Nigeria 

53 games
28 wins
13 draws
13 Losses

2x Afcon (qualified) 
1 FIFA World Cup ( qualified)
1. Afcon Bronze.

 Nigeria's longest serving coach - five years and four months. Thank you Rohr. https://t.co/SloRWyud2X",1,4,15
2021-12-13 07:29:03+00:00,1.47029E+18,UniverseVR92,"We have an #animated #NFT showing the legendary header by Robin Van Persie scoring this header during the 2010 #FIFA World Cup!

Grab it here:
https://t.co/pNo1tyUfDG

#IconicSportsMoments #Opensea #ethereum #polygon #OpenseaNFT @Opensea #football #robinvanpersie https://t.co/nBKyIIt8gh",1,0,0
2021-12-13 07:26:57+00:00,1.47029E+18,BinManIan,"@MartinPakulaMP @Socceroos @AAMIPark Great news Martin, but the Vic Govt needs to do better bringing Socceroos &amp; Matildas games to Melbourne. Almost all of these games are held in Sydney nowadays.

Just look at the Womans FIFA World Cup. Melbourne doesn't even get a 1/4 final. We need better Football infrastructure",1,0,1
2021-12-13 07:22:48+00:00,1.47029E+18,iDiskiTimes,"OFFICIAL:

Nigeria have sacked head coach Gernot Rohr despite qualifying for the 2022 FIFA World Cup qualifying play-offs. https://t.co/WUSMOHbF9C https://t.co/gqvZQCHQ9b",0,3,16
2021-12-13 07:05:08+00:00,1.47029E+18,iamMightyGeorge,"Gernot Rohr's records :

53 games
28 wins
13 draws
13 Losses

2x Afcon ( qualified) 
1 FIFA World Cup ( qualified)
1 Afcon Bronze.

A pass mark for the longest serving Super Eagles coach. https://t.co/xAs5yMzpEc",2,3,7
2021-12-13 06:52:07+00:00,1.47029E+18,WTicketsHosp,FIFA World Cup: Neymar ask previous Brazil Football World Cup player Nene to help him https://t.co/1LIaUfbYZz,0,0,0
2021-12-13 06:50:20+00:00,1.47028E+18,convomf,💙 theme song fifa world cup terlegend?,39,0,1
2021-12-13 05:47:38+00:00,1.47027E+18,alao_seyi,"Gernot Rohr's records :

53 games
28 wins
13 draws
13 Losses

2x Afcon ( qualified) 
1 FIFA World Cup ( qualified)
1 Afcon Bronze.

Not bad for the longest serving Super Eagles coach. https://t.co/MUaKlqaYAb",1,2,18
2021-12-13 05:40:58+00:00,1.47027E+18,kewIshopper,"Weekend Roundup: Long Track Nationals, FIFA World Cup Qualifiers https://t.co/YcJ2Gqd1Di",0,0,0
2021-12-13 04:41:16+00:00,1.47025E+18,alinoor_110,"These two guys rehan and hassan cheema (ig?) have gone such a long way, inko suna karta tha shayed 2014 fifa world cup mai",0,0,0
2021-12-13 03:34:24+00:00,1.47024E+18,NardinPedro,Mascherano during the 2014 FIFA World Cup semifinals,0,0,0
2021-12-13 03:31:04+00:00,1.47023E+18,Kubuzakoni_SA,"@Ukhozi_CA | @psmageba 
Egypt was the first African team to play in FIFA World Cup, in Italy 1934.  #SportQuiz",0,0,0
2021-12-13 03:30:35+00:00,1.47023E+18,cnsegawa,"Let me breakdown what the @fia did to @LewisHamilton and @MercedesAMGF1 in football terms.

- FIFA World Cup Final: 🇧🇪 V 🇧🇷 

- We go into extra time at 2-2 BUT 🇧🇷 is in full control of the game.

- 🇧🇷 goes 2 -0 in first half of extra time.

#AbuDhabiGP 
#Formula1",1,0,0
2021-12-13 03:30:11+00:00,1.47023E+18,English_AS,"🗓️ As 2021 comes to a close, we have a lot to look forward to

⚽ FIFA World Cup 
⛷️ Winter #Olympics 
🏈 Super Bowl LVI 

...are all happening in 2️⃣0️⃣2️⃣2️⃣. https://t.co/LlvIBpGqy6",1,0,0
2021-12-13 03:30:00+00:00,1.47023E+18,dohanews,"🇹🇷 Turkey will be sending some 3,000 members of its riot police units to Qatar for the FIFA World Cup 2022. 

 Read more ⬇️ 

https://t.co/znhELGNM6X",0,1,11
2021-12-13 03:15:09+00:00,1.47023E+18,BookMyShowID,"BookMyShow is appointed as Exclusive Sales Agent of
MATCH Hospitality in Indonesia for the sale of the
FIFA World Cup Qatar 2022™ Official Hospitality Programme.",1,0,0
2021-12-13 03:12:03+00:00,1.47023E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/JvmmiH9WOT,0,0,0
2021-12-13 02:50:03+00:00,1.47022E+18,zerostriker_,"Next month's home AFC Asian Qualifier for the 2022 FIFA World Cup has been confirmed by Football Australia, with the Socceroos heading to Victoria for their match against Vietnam. https://t.co/hLy5NYpKWK #football",0,0,0
